itemId	category	name	iconId	imagePath
840000	Armor	Marionette Soldier Helm	14350	
840100	Armor	Marionette Soldier Armor	14351	
842000	Weapons	Roped Lightning Pot	0	
843000	Weapons	Roped Fetid Pot	0	
844000	Weapons	Roped Poison Pot	0	
846000	Weapons	Roped Magic Pot	0	
847000	Weapons	Roped Fly Pot	0	
849000	Weapons	Roped Volcano Pot	0	
850000	Armor	Marionette Soldier Birdhelm	14360	
851000	Weapons	Roped Holy Water Pot	0	
860000	Armor	Raging Wolf Helm	14370	
860100	Armor	Raging Wolf Armor	14371	
860200	Armor	Raging Wolf Gauntlets	14372	
860300	Armor	Raging Wolf Greaves	14373	
861100	Armor	Raging Wolf Armor (Altered)	14381	
864000	Weapons	Sleep Pot / Eternal Sleep Pot	0	
865000	Weapons	Rancor Pot	0	
866000	Weapons	Magic Pot	0	
866100	Weapons	Academy Magic Pot	0	
870000	Armor	Land of Reeds Helm	14390	
870100	Armor	Land of Reeds Armor	14391	
870200	Armor	Land of Reeds Gauntlets	14392	
870300	Armor	Land of Reeds Greaves	14393	
871100	Armor	Land of Reeds Armor (Altered)	14401	
872000	Armor	Okina Mask	14410	
872100	Armor	White Reed Armor	14411	
872200	Armor	White Reed Gauntlets	14412	
872300	Armor	White Reed Greaves	14413	
880000	Armor	Confessor Hood	14420	
880100	Armor	Confessor Armor	14421	
880200	Armor	Confessor Gloves	14422	
880300	Armor	Confessor Boots	14423	
881000	Armor	Confessor Hood (Altered)	14430	
881100	Armor	Confessor Armor (Altered)	14431	
890000	Armor	Prisoner Iron Mask	14440	
890100	Armor	Prisoner Clothing	14441	
890300	Armor	Prisoner Trousers	14443	
891000	Armor	Blackguard's Iron Mask	14450	
900000	Armor	Traveling Maiden Hood	14460	
900100	Armor	Traveling Maiden Robe	14461	
900200	Armor	Traveling Maiden Gloves	14462	
900300	Armor	Traveling Maiden Boots	14463	
901100	Armor	Traveling Maiden Robe (Altered)	14471	
902000	Armor	Finger Maiden Fillet	14480	
902100	Armor	Finger Maiden Robe	14481	
902300	Armor	Finger Maiden Shoes	14482	
903100	Armor	Finger Maiden Robe (Altered)	14491	
910000	Armor	Preceptor's Big Hat	14500	
910100	Armor	Preceptor's Long Gown	14501	
910200	Armor	Preceptor's Gloves	14502	
910300	Armor	Preceptor's Trousers	14503	
911000	Armor	Mask of Confidence	14510	
911100	Armor	Preceptor's Long Gown (Altered)	14511	
920000	Armor	Grass Hair Ornament	14520	
930000	Armor	Skeletal Mask	14530	
930100	Armor	Raptor's Black Feathers	14531	
930200	Armor	Bandit Manchettes	14532	
930300	Armor	Bandit Boots	14533	
931000	Weapons	Hefty Rock Pot	0	
931100	Armor	Bandit Garb	14541	
932000	Weapons	Hefty Lightning Pot	0	
933000	Weapons	Hefty Fetid Pot	0	
934000	Weapons	Hefty Fly Pot	0	
937000	Weapons	Hefty Poison Pot	0	
940000	Armor	Eccentric's Hood	14550	
940100	Armor	Eccentric's Armor	14551	
940200	Armor	Eccentric's Manchettes	14552	
940300	Armor	Eccentric's Breeches	14553	
941000	Armor	Eccentric's Hood (Altered)	14560	
950000	Armor	Fingerprint Helm	14570	
950100	Armor	Fingerprint Armor	14571	
950200	Armor	Fingerprint Gauntlets	14572	
950300	Armor	Fingerprint Greaves	14573	
951100	Armor	Fingerprint Armor (Altered)	14581	
960000	Armor	Consort's Mask	14590	
960100	Armor	Consort's Robe	14591	
960300	Armor	Consort's Trousers	14593	
961000	Armor	Ruler's Mask	14610	
961100	Armor	Ruler's Robe	14611	
962000	Weapons	Hefty Frenzied Flame Pot	0	
962100	Armor	Upper-Class Robe	14621	
963000	Armor	Marais Mask	14600	
963100	Armor	Marais Robe	14601	
963200	Armor	Bloodsoaked Manchettes	14613	
964000	Armor	Bloodsoaked Mask	14620	
964100	Armor	Official's Attire	14603	
965000	Weapons	Hefty Rancor Pot	0	
966000	Weapons	Hefty Magic Pot	0	
968000	Weapons	Hefty Furnace Pot	0	
969000	Weapons	Hefty Red Lightning Pot	0	
970000	Armor	Omen Helm	14630	
970100	Armor	Omen Armor	14631	
970200	Armor	Omen Gauntlets	14632	
970300	Armor	Omen Greaves	14633	
971000	Weapons	Frenzied Flame Pot	0	
976000	Weapons	Roped Frenzied Flame Pot	0	
980000	Armor	Carian Knight Helm	14640	
980100	Armor	Carian Knight Armor	14641	
980200	Armor	Carian Knight Gauntlets	14642	
980300	Armor	Carian Knight Greaves	14643	
981100	Armor	Carian Knight Armor (Altered)	14651	
990000	Armor	Hierodas Glintstone Crown	14660	
990100	Armor	Errant Sorcerer Robe	14661	
990200	Armor	Errant Sorcerer Manchettes	14662	
990300	Armor	Errant Sorcerer Boots	14663	
991100	Armor	Errant Sorcerer Robe (Altered)	14671	
1000000	Armor	Haima Glintstone Crown	14680	
1000100	Armor	Battlemage Robe	14681	
1000200	Armor	Battlemage Manchettes	14682	
1000300	Armor	Battlemage Legwraps	14683	
1000400	Weapons	Fire Dagger	10000	
1000500	Weapons	Flame Art Dagger	10000	
1000600	Weapons	Lightning Dagger	10000	
1000700	Weapons	Sacred Dagger	10000	
1000800	Weapons	Magic Dagger	10000	
1000900	Weapons	Cold Dagger	10000	
1001000	Weapons	Poison Dagger	10000	
1001100	Weapons	Blood Dagger	10000	
1001200	Weapons	Occult Dagger	10000	
1010000	Armor	Snow Witch Hat	14740	
1010100	Armor	Snow Witch Robe	14741	
1010300	Armor	Snow Witch Skirt	14743	
1011100	Armor	Snow Witch Robe (Altered)	14751	
1020000	Weapons	Parrying Dagger	10002	
1020100	Armor	Traveler's Clothes	14761	
1020200	Armor	Traveler's Manchettes	14762	
1020300	Armor	Traveler's Boots	14763	
1020400	Weapons	Fire Parrying Dagger	10002	
1020500	Weapons	Flame Art Parrying Dagger	10002	
1020600	Weapons	Lightning Parrying Dagger	10002	
1020700	Weapons	Sacred Parrying Dagger	10002	
1020800	Weapons	Magic Parrying Dagger	10002	
1020900	Weapons	Cold Parrying Dagger	10002	
1021000	Weapons	Poison Parrying Dagger	10002	
1021100	Weapons	Blood Parrying Dagger	10002	
1021200	Weapons	Occult Parrying Dagger	10002	
1030000	Armor	Juvenile Scholar Cap	14770	
1030100	Armor	Juvenile Scholar Robe	14771	
1030200	Weapons	Keen Misericorde	10003	
1030300	Weapons	Quality Misericorde	10003	
1030400	Weapons	Fire Misericorde	10003	
1030500	Weapons	Flame Art Misericorde	10003	
1030600	Weapons	Lightning Misericorde	10003	
1030700	Weapons	Sacred Misericorde	10003	
1030800	Weapons	Magic Misericorde	10003	
1030900	Weapons	Cold Misericorde	10003	
1031000	Weapons	Poison Misericorde	10003	
1031100	Weapons	Blood Misericorde	10003	
1031200	Weapons	Occult Misericorde	10003	
1040000	Armor	Radiant Gold Mask	14780	
1040100	Armor	Goldmask's Rags	14781	
1040200	Armor	Gold Bracelets	14782	
1040300	Armor	Gold Waistwrap	14783	
1050000	Weapons	Crystal Knife	10005	
1050100	Armor	Fell Omen Cloak	14791	
1060000	Armor	Albinauric Mask	14800	
1060100	Armor	Dirty Chainmail	14801	
1060200	Weapons	Celebrant's Keen Sickle	10006	
1060300	Weapons	Celebrant's Quality Sickle	10006	
1060400	Weapons	Celebrant's Fire Sickle	10006	
1060500	Weapons	Celebrant's Flame Art Sickle	10006	
1060600	Weapons	Celebrant's Lightning Sickle	10006	
1060700	Weapons	Celebrant's Sacred Sickle	10006	
1060800	Weapons	Celebrant's Magic Sickle	10006	
1060900	Weapons	Celebrant's Cold Sickle	10006	
1061000	Weapons	Celebrant's Poison Sickle	10006	
1061100	Weapons	Celebrant's Blood Sickle	10006	
1061200	Weapons	Celebrant's Occult Sickle	10006	
1070000	Armor	Zamor Mask	14810	
1070100	Armor	Zamor Armor	14811	
1070200	Armor	Zamor Bracelets	14812	
1070300	Armor	Zamor Legwraps	14813	
1080000	Armor	Imp Head (Cat)	14820	
1081000	Armor	Imp Head (Fanged)	14830	
1082000	Armor	Imp Head (Long-Tongued)	14840	
1083000	Armor	Imp Head (Corpse)	14850	
1084000	Armor	Imp Head (Wolf)	14860	
1085000	Armor	Imp Head (Elder)	14870	
1090000	Armor	Silver Tear Mask	14880	
1090100	Weapons	Heavy Great Knife	10009	
1090200	Weapons	Keen Great Knife	10009	
1090300	Weapons	Quality Great Knife	10009	
1090400	Weapons	Fire Great Knife	10009	
1090500	Weapons	Flame Art Great Knife	10009	
1090600	Weapons	Lightning Great Knife	10009	
1090700	Weapons	Sacred Great Knife	10009	
1090800	Weapons	Magic Great Knife	10009	
1090900	Weapons	Cold Great Knife	10009	
1091000	Weapons	Poison Great Knife	10009	
1091100	Weapons	Blood Great Knife	10009	
1091200	Weapons	Occult Great Knife	10009	
1100000	Armor	Chain Coif	14890	
1100100	Armor	Chain Armor	14891	
1100200	Armor	Chain Gauntlets	14892	
1100300	Armor	Chain Leggings	14893	
1100400	Weapons	Fire Wakizashi	10010	
1100500	Weapons	Flame Art Wakizashi	10010	
1100600	Weapons	Lightning Wakizashi	10010	
1100700	Weapons	Sacred Wakizashi	10010	
1100800	Weapons	Magic Wakizashi	10010	
1100900	Weapons	Cold Wakizashi	10010	
1101000	Armor	Greathelm	14900	
1101100	Armor	Eye Surcoat	14901	
1101200	Weapons	Occult Wakizashi	10010	
1102100	Armor	Tree Surcoat	14911	
1110000	Armor	Octopus Head	14920	
1120000	Armor	Jar	14930	
1130000	Armor	Mushroom Head	14940	
1130100	Armor	Mushroom Body	14941	
1130200	Armor	Mushroom Arms	14942	
1130300	Armor	Mushroom Legs	14943	
1140000	Weapons	Bloodstained Dagger	10014	
1140100	Weapons	Heavy Bloodstained Dagger	10014	
1140200	Weapons	Keen Bloodstained Dagger	10014	
1140300	Weapons	Quality Bloodstained Dagger	10014	
1140400	Weapons	Fire Bloodstained Dagger	10014	
1140500	Weapons	Flame Art Bloodstained Dagger	10014	
1140600	Weapons	Lightning Bloodstained Dagger	10014	
1140700	Weapons	Sacred Bloodstained Dagger	10014	
1140800	Weapons	Magic Bloodstained Dagger	10014	
1140900	Weapons	Cold Bloodstained Dagger	10014	
1141000	Weapons	Poison Bloodstained Dagger	10014	
1141100	Weapons	Blood Bloodstained Dagger	10014	
1141200	Weapons	Occult Bloodstained Dagger	10014	
1150000	Weapons	Erdsteel Dagger	10015	
1150100	Weapons	Heavy Erdsteel Dagger	10015	
1150200	Weapons	Keen Erdsteel Dagger	10015	
1150300	Weapons	Quality Erdsteel Dagger	10015	
1150400	Weapons	Fire Erdsteel Dagger	10015	
1150500	Weapons	Flame Art Erdsteel Dagger	10015	
1150600	Weapons	Lightning Erdsteel Dagger	10015	
1150700	Weapons	Sacred Erdsteel Dagger	10015	
1150800	Weapons	Magic Erdsteel Dagger	10015	
1150900	Weapons	Cold Erdsteel Dagger	10015	
1151000	Weapons	Poison Erdsteel Dagger	10015	
1151100	Weapons	Blood Erdsteel Dagger	10015	
1151200	Weapons	Occult Erdsteel Dagger	10015	
1160000	Weapons	Blade of Calling	10016	
1300000	Armor	Nox Mirrorhelm	14950	
1301000	Armor	Iji's Mirrorhelm	14960	
1400000	Armor	Black Hood	14970	
1400100	Armor	Leather Armor	14971	
1400200	Armor	Leather Gloves	14972	
1400300	Armor	Leather Boots	14973	
1401000	Armor	Bandit Mask	14980	
1500000	Armor	Knight Helm	14990	
1500100	Armor	Knight Armor	14991	
1500200	Armor	Knight Gauntlets	14992	
1500300	Armor	Knight Greaves	14993	
1500400	Weapons	Fire Main-gauche	12200	
1500500	Weapons	Flame Art Main-gauche	12200	
1500600	Weapons	Lightning Main-gauche	12200	
1500700	Weapons	Sacred Main-gauche	12200	
1500800	Weapons	Magic Main-gauche	12200	
1500900	Weapons	Cold Main-gauche	12200	
1501000	Weapons	Poison Main-gauche	12200	
1501100	Weapons	Blood Main-gauche	12200	
1501200	Weapons	Occult Main-gauche	12200	
1510000	Weapons	Fire Knight's Shortsword	12201	
1510100	Weapons	Fire Knight's Heavy Shortsword	12201	
1510200	Weapons	Fire Knight's Keen Shortsword	12201	
1510300	Weapons	Fire Knight's Quality Shortsword	12201	
1510400	Weapons	Fire Knight's Fire Shortsword	12201	
1510500	Weapons	Fire Knight's Flame Art Shortsword	12201	
1510600	Weapons	Fire Knight's Lightning Shortsword	12201	
1510700	Weapons	Fire Knight's Sacred Shortsword	12201	
1510800	Weapons	Fire Knight's Magic Shortsword	12201	
1510900	Weapons	Fire Knight's Cold Shortsword	12201	
1511000	Weapons	Fire Knight's Poison Shortsword	12201	
1511100	Weapons	Fire Knight's Blood Shortsword	12201	
1511200	Weapons	Fire Knight's Occult Shortsword	12201	
1600000	Armor	Greathood	15000	
1690000	Weapons	[NPC] Reduvia	10004	
1700000	Armor	Godrick Soldier Helm	15010	
1700100	Armor	Tree-and-Beast Surcoat	15011	
1700200	Armor	Godrick Soldier Gauntlets	15012	
1700300	Armor	Godrick Soldier Greaves	15013	
1710000	Armor	Raya Lucarian Helm	15020	
1710100	Armor	Cuckoo Surcoat	15021	
1710200	Armor	Raya Lucarian Gauntlets	15022	
1710300	Armor	Raya Lucarian Greaves	15023	
1720000	Armor	Leyndell Soldier Helm	15030	
1720100	Armor	Erdtree Surcoat	15031	
1720200	Armor	Leyndell Soldier Gauntlets	15032	
1720300	Armor	Leyndell Soldier Greaves	15033	
1730000	Armor	Radahn Soldier Helm	15040	
1730100	Armor	Redmane Surcoat	15041	
1730200	Armor	Radahn Soldier Gauntlets	15042	
1730300	Armor	Radahn Soldier Greaves	15043	
1740100	Armor	Mausoleum Surcoat	15051	
1740200	Armor	Mausoleum Gauntlets	15052	
1740300	Armor	Mausoleum Greaves	15053	
1750000	Armor	Haligtree Helm	15060	
1750100	Armor	Haligtree Crest Surcoat	15061	
1750200	Armor	Haligtree Gauntlets	15062	
1750300	Armor	Haligtree Greaves	15063	
1760000	Armor	Gelmir Knight Helm	15070	
1760100	Armor	Gelmir Knight Armor	15071	
1760200	Armor	Gelmir Knight Gauntlets	15072	
1760300	Armor	Gelmir Knight Greaves	15073	
1761100	Armor	Gelmir Knight Armor (Altered)	15081	
1770000	Armor	Godrick Knight Helm	15090	
1770100	Armor	Godrick Knight Armor	15091	
1770200	Armor	Godrick Knight Gauntlets	15092	
1770300	Armor	Godrick Knight Greaves	15093	
1771100	Armor	Godrick Knight Armor (Altered)	15101	
1780000	Armor	Cuckoo Knight Helm	15110	
1780100	Armor	Cuckoo Knight Armor	15111	
1780200	Armor	Cuckoo Knight Gauntlets	15112	
1780300	Armor	Cuckoo Knight Greaves	15113	
1781100	Armor	Cuckoo Knight Armor (Altered)	15121	
1790000	Armor	Leyndell Knight Helm	15130	
1790100	Armor	Leyndell Knight Armor	15131	
1790200	Armor	Leyndell Knight Gauntlets	15132	
1790300	Armor	Leyndell Knight Greaves	15133	
1791100	Armor	Leyndell Knight Armor (Altered)	15141	
1800000	Armor	Redmane Knight Helm	15150	
1800100	Armor	Redmane Knight Armor	15151	
1800200	Armor	Redmane Knight Gauntlets	15152	
1800300	Armor	Redmane Knight Greaves	15153	
1801100	Armor	Redmane Knight Armor (Altered)	15161	
1810100	Armor	Mausoleum Knight Armor	15171	
1810200	Armor	Mausoleum Knight Gauntlets	15172	
1810300	Armor	Mausoleum Knight Greaves	15173	
1811100	Armor	Mausoleum Knight Armor (Altered)	15181	
1820000	Armor	Haligtree Knight Helm	15190	
1820100	Armor	Haligtree Knight Armor	15191	
1820200	Armor	Haligtree Knight Gauntlets	15192	
1820300	Armor	Haligtree Knight Greaves	15193	
1821100	Armor	Haligtree Knight Armor (Altered)	15201	
1830000	Armor	Foot Soldier Cap	15210	
1830100	Armor	Chain-Draped Tabard	15211	
1830200	Armor	Foot Soldier Gauntlets	15212	
1830300	Armor	Foot Soldier Greaves	15213	
1840000	Armor	Foot Soldier Helmet	15220	
1840100	Armor	Foot Soldier Tabard	15221	
1850000	Armor	Gilded Foot Soldier Cap	15230	
1850100	Armor	Leather-Draped Tabard	15231	
1860000	Armor	Foot Soldier Helm	15240	
1860100	Armor	Scarlet Tabard	15241	
1870100	Armor	Bloodsoaked Tabard	15251	
1880000	Armor	Sacred Crown Helm	15260	
1880100	Armor	Ivory-Draped Tabard	15261	
1890000	Armor	Omensmirk Mask	15270	
1890100	Armor	Omenkiller Robe	15271	
1890200	Armor	Omenkiller Long Gloves	15272	
1890300	Armor	Omenkiller Boots	15273	
1900000	Armor	Ash-of-War Scarab	15280	
1901000	Armor	Incantation Scarab	15290	
1902000	Armor	Glintstone Scarab	15300	
1910000	Armor	Crimson Tear Scarab	15310	
1920000	Armor	Cerulean Tear Scarab	15320	
1930100	Armor	Deathbed Dress	15331	
1930300	Armor	Deathbed Smalls	15333	
1940000	Armor	Fia's Hood	15340	
1940100	Armor	Fia's Robe	15341	
1941100	Armor	Fia's Robe (Altered)	15351	
1950100	Armor	Millicent's Robe	15361	
1950200	Armor	Millicent's Gloves	15362	
1950300	Armor	Millicent's Boots	15363	
1970100	Armor	Millicent's Tunic	15371	
1970200	Armor	Golden Prosthetic	15372	
1980000	Armor	Highwayman Hood	15380	
1980100	Armor	Highwayman Cloth Armor	15381	
1980200	Armor	Highwayman Gauntlets	15382	
1990000	Armor	High Page Hood	15390	
1990100	Armor	High Page Clothes	15391	
1991100	Armor	High Page Clothes (Altered)	15401	
2000000	Armor	Rotten Duelist Helm	15410	
2000100	Armor	Rotten Gravekeeper Cloak	15411	
2000200	Weapons	Keen Longsword	10040	
2000300	Goods	Hefty Fire Pot	710	
2000310	Goods	Hefty Rock Pot	711	
2000320	Goods	Hefty Lightning Pot	712	
2000330	Goods	Hefty Fetid Pot	713	
2000340	Goods	Hefty Fly Pot	714	
2000360	Goods	Hefty Freezing Pot	716	
2000370	Goods	Hefty Poison Pot	717	
2000380	Goods	Hefty Oil Pot	718	
2000400	Weapons	Fire Longsword	10040	
2000500	Weapons	Flame Art Longsword	10040	
2000600	Goods	Hefty Volcano Pot	719	
2000620	Goods	Hefty Frenzied Flame Pot	721	
2000650	Goods	Hefty Rancor Pot	724	
2000660	Goods	Hefty Magic Pot	725	
2000670	Goods	Hefty Rot Pot	726	
2000680	Goods	Hefty Furnace Pot	3810	
2000690	Goods	Hefty Red Lightning Pot	807	
2000700	Goods	Red Lightning Pot	745	
2000710	Goods	Frenzied Flame Pot	751	
2000740	Goods	Eternal Sleep Pot	809	
2000760	Goods	Roped Frenzied Flame Pot	808	
2000800	Goods	Spirit Raisin	766	
2000900	Goods	Blessing of Marika	756	
2000910	Goods	Lulling Branch	770	
2001000	Weapons	Poison Longsword	10040	
2001100	Goods	Dragon Communion Flesh	771	
2001105	Goods	Dragonscale Flesh	822	
2001110	Goods	Fingerprint Nostrum	772	
2001120	Goods	Spellproof Pickled Liver	773	
2001130	Goods	Fireproof Pickled Liver	774	
2001140	Goods	Lightningproof Pickled Liver	775	
2001150	Goods	Holyproof Pickled Liver	776	
2001160	Goods	Opaline Pickled Liver	810	
2001170	Goods	Well-Pickled Turtle Neck	811	
2001200	Goods	Scorpion Stew	743	
2001201	Goods	Gourmet Scorpion Stew	800	
2001202	Goods	Scorpion Stew	743	
2001203	Goods	Gourmet Scorpion Stew	800	
2001210	Goods	Sacred Bloody Flesh	744	
2001220	Goods	Silver Horn Tender	824	
2001230	Goods	Golden Horn Tender	825	
2001400	Goods	Messmerfire Grease	727	
2001410	Goods	Dragonbolt Grease	728	
2001420	Goods	Royal Magic Grease	729	
2001430	Goods	Golden Grease	730	
2001450	Goods	Eternal Sleep Grease	803	
2001480	Goods	Dragon Communion Grease	731	
2001500	Goods	Drawstring Messmerfire Grease	760	
2001510	Goods	Drawstring Dragonbolt Grease	761	
2001520	Goods	Drawstring Royal Magic Grease	762	
2001530	Goods	Drawstring Golden Grease	763	
2001550	Goods	Drawstring Eternal Sleep Grease	804	
2001600	Goods	Festive Grease	777	
2001700	Goods	Innard Meat	778	
2001710	Goods	Dragon Communion Harpoon	779	
2002000	Goods	Polter Stone	767	
2002010	Goods	Rock Heart	788	
2002020	Goods	Priestess Heart	789	
2002030	Goods	Lamenter's Mask	790	
2002100	Goods	Ancient Dragon's Blessing	792	
2002120	Goods	Iris of Grace	753	
2002130	Goods	Iris of Occultation	754	
2002140	Goods	Thiollier's Concoction	797	
2002150	Goods	Prattling Pate "Lamentation"	823	
2002900	Goods	Remembrance of the Wild Boar Rider	732	
2002901	Goods	Remembrance of the Impaler	733	
2002902	Goods	Remembrance of the Shadow Sunflower	734	
2002903	Goods	Remembrance of the Twin Moon Knight	735	
2002904	Goods	Remembrance of the Saint of the Bud	736	
2002905	Goods	Remembrance of the Dancing Lion	737	
2002907	Goods	Remembrance of a God and a Lord	739	
2002908	Goods	Remembrance of the Lord of Frenzied Flame	740	
2002909	Goods	Remembrance of the Mother of Fingers	741	
2002910	Goods	Remembrance of Putrescence	742	
2002950	Goods	Leda's Rune	805	
2002951	Goods	Broken Rune	812	
2002952	Goods	Shadow Realm Rune [1]	813	
2002953	Goods	Shadow Realm Rune [2]	814	
2002954	Goods	Shadow Realm Rune [3]	815	
2002955	Goods	Shadow Realm Rune [4]	816	
2002956	Goods	Shadow Realm Rune [5]	817	
2002957	Goods	Shadow Realm Rune [6]	818	
2002958	Goods	Shadow Realm Rune [7]	819	
2002959	Goods	Rune of an Unsung Hero	820	
2002960	Goods	Marika's Rune	821	
2003000	Goods	Bondstone	764	
2003001	Goods	Spritestone	765	
2003130	Goods	Horned Bairn	758	
2003140	Goods	Perfumed Oil of Ranah	755	
2003150	Goods	Call of Tibia	780	
2003160	Goods	Surging Frenzied Flame	781	
2003170	Goods	Golden Vow	782	
2003180	Goods	Fire Coil	783	
2003190	Goods	Fire Spritestone	784	
2003200	Goods	Glinting Nail	785	
2003310	Goods	Sunwarmth Stone	786	
2003350	Goods	Charming Branch	759	
2004300	Goods	[Sorcery] Miriam's Vanishing	6800	
2004310	Goods	[Sorcery] Glintblade Trio	6878	
2004320	Goods	[Sorcery] Rellana's Twin Moons	6801	
2004500	Goods	[Sorcery] Glintstone Nail	6803	
2004510	Goods	[Sorcery] Glintstone Nails	6804	
2004700	Goods	[Sorcery] Blades of Stone	6805	
2004710	Goods	[Sorcery] Gravitational Missile	6806	
2004900	Goods	[Sorcery] Mantle of Thorns	6807	
2004910	Goods	[Sorcery] Impenetrable Thorns	6808	
2005000	Goods	[Sorcery] Rings of Spectral Light	6809	
2006200	Goods	[Sorcery] Vortex of Putrescence	6810	
2006210	Goods	[Sorcery] Mass of Putrescence	6811	
2006300	Goods	[Incantation] Furious Blade of Ansbach	6850	
2006400	Goods	[Incantation] Heal from Afar	6851	
2006650	Goods	[Incantation] Aspects of the Crucible: Thorns	6852	
2006660	Goods	[Incantation] Aspects of the Crucible: Bloom	6853	
2006670	Goods	[Incantation] Minor Erdtree	6854	
2006680	Goods	[Incantation] Land of Shadow	6855	
2006690	Goods	[Incantation] Wrath from Afar	6856	
2006700	Goods	[Incantation] Light of Miquella	6857	
2006710	Goods	[Incantation] Multilayered Ring of Light	6858	
2006800	Goods	[Incantation] Roar of Rugalea	6859	
2006900	Goods	[Incantation] Knight's Lightning Spear	6860	
2006910	Goods	[Incantation] Dragonbolt of Florissax	6861	
2006920	Goods	[Incantation] Electrocharge	6862	
2007000	Goods	[Incantation] Bayle's Tyranny	6863	
2007010	Goods	[Incantation] Bayle's Flame Lightning	6864	
2007020	Goods	[Incantation] Ghostflame Breath	6865	
2007200	Goods	[Incantation] Rotten Butterflies	6866	
